ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,Int,Clr,AerWon,Touches,PasLonCmp,Fls,Fld,SoT
233732,David Okereke,181,Nigeria,72,77,ST,US Cremonese,3600000,2025.0,1,Right,3,High,Medium,87,68,54,75,26,67,11,14,9,8,8,1997,20,17,1444,16.0,5,0.0,67.3,0.25,0.56,1.88,31.6,1.69,0.81,1.5,0.69
233885,Eray Cömert,183,Switzerland,72,78,CB,Valencia CF,3400000,2026.0,1,Right,2,Medium,Medium,74,49,59,56,70,76,6,8,5,7,6,1998,17,15,1337,14.9,1,0.0,86.8,1.28,3.62,2.75,65.8,6.98,1.34,0.67,0.34
233934,Aaron Ramsdale,191,England,82,86,GK,Arsenal,34500000,2025.0,1,Right,1,Medium,Medium,83,77,85,84,48,78,83,77,85,78,84,1998,21,21,1890,21.0,0,0.0,66.5,0.0,0.62,0.14,31.0,5.62,0.0,0.14,0.0
234060,Yangel Herrera,184,Venezuela,76,81,CDM,Girona FC,11500000,2023.0,1,Right,3,Medium,Medium,62,70,72,74,77,78,6,7,9,14,8,1998,16,10,776,8.6,2,0.23,77.8,0.23,0.93,1.98,50.8,2.44,3.37,2.09,0.93
234078,Orel Mangala,178,Belgium,75,80,CM,Nottingham Forest,8500000,2024.0,2,Right,3,Medium,Medium,64,54,71,82,70,72,7,6,7,7,10,1998,14,10,693,7.7,0,0.0,80.4,1.3,0.52,0.78,44.7,1.56,1.17,1.56,0.13
234171,Roland Sallai,183,Hungary,76,77,RM,Sport-Club Freiburg,9000000,2025.0,2,Right,4,Medium,Medium,75,70,71,78,37,65,7,5,11,14,9,1997,10,6,475,5.3,0,0.0,70.0,0.38,0.75,2.83,38.3,0.94,2.83,3.02,0.94
234205,Hiroki Ito,188,Japan,72,77,CDM,VfB Stuttgart,3200000,2025.0,1,Left,2,Medium,Medium,84,54,65,65,73,71,13,10,10,10,10,1999,18,17,1526,17.0,0,0.06,81.6,1.47,3.53,1.18,80.8,9.71,0.71,0.76,0.29
234236,Patrik Schick,191,Czech Republic,85,87,ST,Bayer 04 Leverkusen,67500000,2027.0,3,Left,4,High,Medium,78,83,71,83,36,76,11,15,8,9,14,1996,11,10,858,9.5,2,0.0,69.6,0.11,0.53,2.74,33.4,0.32,0.32,1.47,1.26
234333,Myziane Maolida,181,France,71,76,CAM,Hertha BSC,2800000,2025.0,1,Right,3,Medium,Low,77,67,62,76,24,59,9,10,7,13,8,1999,1,0,19,0.2,0,0.0,45.5,0.0,0.0,0.0,60.0,0.0,5.0,0.0,0.0
234378,Declan Rice,185,England,84,87,CDM,West Ham United,52000000,2024.0,1,Right,2,Medium,High,71,64,74,76,82,83,8,11,14,5,9,1999,22,22,1980,22.0,1,0.05,87.8,1.59,1.55,1.05,69.2,6.55,0.77,0.23,0.18
234396,Alphonso Davies,185,Canada,84,89,LM,FC Bayern München,60500000,2025.0,3,Left,4,High,Low,94,66,77,85,76,77,11,11,6,5,14,2000,17,16,1398,15.5,0,0.13,87.8,1.03,0.84,0.19,83.3,3.48,0.26,1.29,0.19
234472,Mads Bech Sørensen,193,Denmark,69,78,CB,OGC Nice,2900000,2023.0,1,Left,2,Low,Medium,53,34,53,58,69,73,6,13,12,14,11,1999,4,0,21,0.2,0,0.0,63.6,5.0,5.0,5.0,70.0,5.0,0.0,0.0,0.0
234678,Joakim Mæhle,185,Denmark,76,79,RWB,Atalanta,9000000,2025.0,2,Right,3,Medium,Medium,85,56,69,72,68,78,12,8,12,10,8,1997,19,12,1050,11.7,2,0.09,80.7,0.85,0.77,0.26,72.5,1.97,1.03,0.68,0.34
234686,Jordan Lotomba,177,Switzerland,75,79,RWB,OGC Nice,7500000,2025.0,1,Right,2,Medium,Medium,79,48,66,73,71,66,12,15,9,9,13,1998,22,18,1638,18.2,0,0.05,82.8,1.21,1.92,0.88,61.6,1.54,0.77,0.99,0.16
234711,Josip Brekalo,175,Croatia,79,85,CAM,VfL Wolfsburg,28000000,2023.0,2,Right,4,High,Low,81,76,76,84,38,55,9,7,5,6,14,1998,1,0,19,0.2,0,0.0,73.7,0.0,0.0,0.0,115.0,0.0,0.0,5.0,0.0
234727,Timo Hübers,190,Germany,76,79,CB,1. FC Köln,9000000,2023.0,1,Right,2,Medium,High,80,39,56,58,78,73,14,11,14,9,13,1996,15,14,1299,14.4,0,0.0,82.0,2.01,5.76,2.92,70.5,5.97,1.32,0.9,0.0
234742,Harvey Barnes,180,England,80,83,CAM,Leicester City,29000000,2025.0,1,Right,3,High,Medium,86,77,75,81,45,64,6,5,11,8,10,1997,20,20,1696,18.8,8,0.05,71.0,0.27,0.32,1.01,38.6,0.74,1.38,1.22,1.22
234760,Arkadiusz Reca,187,Poland,72,72,LWB,Spezia,2300000,2025.0,1,Left,3,High,Medium,78,57,66,70,67,66,8,12,13,10,10,1995,18,16,1340,14.9,1,0.07,69.0,1.07,2.55,0.47,55.4,3.42,1.28,0.54,0.27
234824,Yoane Wissa,176,Congo DR,75,76,LW,Brentford,6500000,2025.0,1,Right,3,Medium,Medium,86,74,65,76,28,68,14,7,6,8,15,1996,22,9,937,10.4,4,0.19,71.2,0.38,1.06,0.96,30.9,0.67,0.87,1.15,0.77
234833,Florian Müller,190,Germany,76,80,GK,VfB Stuttgart,8500000,2025.0,1,Left,1,Medium,Medium,75,73,73,80,43,74,75,73,73,74,80,1997,19,19,1710,19.0,0,0.0,81.4,0.0,0.37,0.16,40.8,8.63,0.0,0.11,0.0
234843,Maxim Leitsch,189,Germany,74,79,CB,1. FSV Mainz 05,6000000,2026.0,1,Left,2,Medium,High,82,37,57,58,76,71,12,14,14,7,12,1998,9,7,663,7.4,0,0.0,75.9,2.43,3.51,2.43,54.7,3.65,0.41,0.41,0.14
234856,Houboulang Mendes,184,France,71,74,CB,Unión Deportiva Almería,2400000,2026.0,1,Right,2,High,Medium,75,42,61,64,70,73,11,10,5,9,10,1998,11,8,694,7.7,0,0.13,70.8,0.52,2.34,0.13,44.7,1.69,1.04,0.39,0.0
234875,Lucas Höler,184,Germany,73,73,ST,Sport-Club Freiburg,3300000,2024.0,1,Right,2,Medium,High,71,73,51,62,51,79,8,7,12,10,10,1994,12,3,382,4.2,2,0.0,62.6,0.71,1.9,3.33,45.5,0.71,1.9,2.62,0.95
234889,Fredrik Jensen,183,Finland,70,75,CAM,FC Augsburg,2400000,2023.0,1,Right,3,High,High,64,68,68,73,51,69,5,11,6,6,7,1997,15,7,769,8.5,1,0.12,54.2,0.35,1.29,2.24,39.8,2.59,1.65,0.59,0.24
234894,Emil Bohinen,189,Norway,72,79,CM,US Salernitana 1919,4700000,2026.0,1,Left,3,Medium,Medium,67,62,71,73,68,69,12,6,13,13,8,1999,10,4,338,3.8,0,0.0,87.2,2.11,1.32,0.26,60.3,1.84,1.32,1.58,0.0
234906,Houssem Aouar,175,France,79,84,CAM,Olympique Lyonnais,26500000,2023.0,2,Right,4,High,Low,71,70,78,83,64,68,14,6,11,7,10,1998,9,6,402,4.5,1,0.22,79.0,1.33,0.44,1.11,79.1,4.67,0.89,0.89,0.67
234943,Florian Neuhaus,185,Germany,80,84,CM,Borussia Mönchengladbach,29000000,2024.0,2,Right,3,Medium,Medium,68,73,79,80,66,67,6,11,10,11,15,1997,9,6,529,5.9,0,0.0,76.5,0.85,0.51,0.17,47.1,1.86,0.68,1.19,0.34
235036,Wout Faes,187,Belgium,77,82,CB,Leicester City,14500000,2027.0,1,Right,2,Medium,Medium,59,38,55,58,78,77,12,10,8,7,7,1998,16,16,1440,16.0,0,0.0,86.4,1.31,3.44,1.81,79.0,4.75,0.94,0.44,0.06
235042,Dimitri Liénard,181,France,75,75,CM,RC Strasbourg Alsace,2100000,2023.0,1,Left,3,Medium,Medium,53,70,79,73,72,71,13,12,15,14,14,1988,17,12,967,10.7,0,0.0,75.1,1.03,1.87,1.12,68.7,5.42,1.12,0.65,0.19
235059,Luke Thomas,168,England,62,66,LM,Barnsley,575000,2023.0,1,Left,3,Medium,Medium,83,53,58,66,36,51,5,14,12,7,8,2001,10,8,691,7.7,0,0.0,79.6,2.73,2.73,1.04,70.4,2.6,0.78,0.91,0.0
235073,Gregor Kobel,195,Switzerland,83,88,GK,Borussia Dortmund,44000000,2026.0,1,Right,1,Medium,Medium,84,80,74,88,43,79,84,80,74,79,88,1997,16,16,1440,16.0,0,0.0,82.0,0.0,0.31,0.19,42.1,9.0,0.0,0.13,0.0
235134,Pablo Rosario,188,Netherlands,78,82,CDM,OGC Nice,18000000,2025.0,1,Right,3,Medium,Medium,64,64,71,75,76,79,12,12,7,9,5,1997,17,9,984,10.9,0,0.0,89.4,1.28,1.74,0.83,56.5,4.68,1.38,0.64,0.0
235149,Jerdy Schouten,185,Netherlands,74,77,CDM,Bologna,5000000,2026.0,1,Right,4,Medium,High,62,55,66,72,73,68,11,7,6,5,14,1997,17,13,1158,12.9,0,0.08,82.7,1.71,2.09,0.85,57.2,2.95,1.09,1.16,0.08
235167,Vitaly Janelt,184,Germany,74,80,CDM,Brentford,6500000,2026.0,1,Left,3,High,High,68,69,71,72,73,78,6,8,6,6,14,1998,22,15,1419,15.8,2,0.06,78.9,1.08,1.33,1.33,50.4,3.48,0.89,0.95,0.25
235212,Achraf Hakimi,181,Morocco,84,87,RB,Paris Saint-Germain,53500000,2026.0,2,Right,4,High,Medium,92,75,79,80,75,78,10,8,14,6,8,1998,21,16,1508,16.8,4,0.18,88.5,0.54,0.54,0.3,72.1,0.95,1.31,0.65,0.42
235243,Matthijs de Ligt,189,Netherlands,85,89,CB,FC Bayern München,71000000,2027.0,3,Right,2,Medium,High,75,59,61,69,84,87,12,11,11,12,10,1999,17,14,1217,13.5,1,0.0,91.8,0.96,4.0,3.19,89.2,5.7,1.04,0.67,0.44
235290,Kevin Bonifazi,187,Italy,73,75,CB,Bologna,3300000,2025.0,1,Right,2,Medium,High,52,35,51,56,75,66,8,8,7,14,6,1996,7,4,416,4.6,0,0.0,85.7,1.3,4.57,0.22,67.2,8.91,0.65,0.0,0.0
235374,Manuel Lazzari,174,Italy,79,79,RM,Lazio,16000000,2024.0,2,Right,3,High,Low,92,62,76,82,70,65,14,6,11,5,11,1993,18,15,1217,13.5,0,0.0,88.2,0.96,1.56,0.37,64.7,1.78,0.67,2.07,0.07
235407,Salih Özcan,180,Turkey,79,83,CDM,Borussia Dortmund,23000000,2026.0,1,Right,3,Medium,High,77,62,72,77,76,81,13,7,9,9,11,1998,16,14,1180,13.1,0,0.08,87.8,1.45,1.07,1.15,67.6,4.27,1.3,1.53,0.08
235410,Youssef En-Nesyri,188,Morocco,80,85,ST,Sevilla FC,31500000,2025.0,2,Left,3,High,High,78,80,59,74,35,76,13,9,14,9,13,1997,17,8,741,8.2,3,0.0,63.6,0.24,0.85,2.8,25.2,0.37,0.37,0.24,1.46
235432,Marshall Munetsi,188,Zimbabwe,74,79,CDM,Stade de Reims,5500000,2026.0,1,Right,2,Medium,Medium,58,59,65,69,71,77,13,10,7,8,11,1996,19,16,1437,16.0,3,0.06,73.8,1.06,1.63,1.75,42.3,2.19,1.88,1.5,0.63
235454,Malang Sarr,182,France,75,79,CB,AS Monaco,7000000,2023.0,1,Left,2,Medium,High,67,52,69,65,75,74,6,9,14,12,8,1999,9,4,356,4.0,0,0.0,87.7,2.25,4.75,2.0,71.3,7.0,1.5,0.5,0.0
235456,Jean-Ricner Bellegarde,172,France,75,80,CM,RC Strasbourg Alsace,8500000,2024.0,1,Right,3,Medium,Medium,78,62,72,76,70,71,12,15,14,10,9,1998,19,19,1589,17.7,1,0.28,75.3,1.19,0.96,0.79,62.8,4.35,0.9,2.54,0.34
235526,Dennis Geiger,173,Germany,75,80,CM,TSG Hoffenheim,8500000,2023.0,1,Right,3,Medium,Medium,53,53,74,79,61,58,7,8,12,10,5,1998,17,17,1181,13.1,1,0.15,83.3,0.92,0.46,0.46,50.2,4.43,1.83,0.69,0.15
235553,Yoann Salmier,188,France,72,73,CB,ESTAC Troyes,2200000,2024.0,1,Right,2,Medium,Medium,37,28,45,52,72,80,6,9,14,9,13,1992,20,20,1697,18.9,1,0.0,84.5,1.38,4.13,1.59,57.4,3.17,0.95,1.01,0.16
235565,Dylan Bronn,185,Tunisia,71,73,CB,US Salernitana 1919,2000000,2025.0,1,Right,2,Medium,Medium,63,61,67,60,72,73,6,10,9,7,9,1995,18,14,1248,13.9,0,0.0,84.6,1.29,3.02,1.8,64.7,4.39,1.37,0.43,0.07
235569,Tanguy Ndombele,181,France,79,82,CAM,Napoli,23000000,2023.0,1,Right,4,Low,Low,66,71,79,86,68,68,8,10,13,8,7,1996,19,6,545,6.1,0,0.0,89.6,0.82,0.82,0.66,77.2,1.97,1.48,2.62,0.16
235735,Ethan Ampadu,183,Wales,73,80,CDM,Spezia,6000000,2023.0,2,Right,2,Medium,High,65,49,63,69,72,70,13,12,9,8,12,2000,16,16,1360,15.1,0,0.07,74.7,1.19,2.05,2.32,59.8,3.97,1.59,0.79,0.26
235790,Kai Havertz,189,Germany,84,91,CAM,Chelsea,84500000,2025.0,3,Left,4,Medium,Medium,81,79,79,84,45,66,6,8,11,10,12,1999,21,19,1591,17.7,5,0.06,80.3,0.34,1.53,2.88,43.2,0.4,2.32,0.85,0.96
235794,Eberechi Eze,178,England,76,81,CAM,Crystal Palace,11500000,2025.0,1,Right,4,Medium,Medium,75,70,74,81,47,67,10,12,9,14,10,1998,22,19,1549,17.2,3,0.17,78.7,0.41,0.17,0.47,51.6,2.62,0.76,1.98,0.58
235805,Federico Chiesa,175,Italy,84,90,RM,Juventus,66500000,2025.0,3,Right,4,High,Medium,91,81,76,86,48,73,6,7,8,9,7,1997,7,1,241,2.7,0,0.74,74.1,0.0,0.37,0.0,53.3,0.74,1.48,0.74,0.0
235824,Tomás Alarcón,174,Chile,72,81,CDM,Cádiz CF,4900000,2025.0,1,Right,2,Medium,High,62,52,62,61,70,73,7,14,6,15,7,1999,4,2,223,2.5,0,0.0,82.1,0.8,0.8,1.2,45.2,8.0,1.6,1.2,0.4
235834,Fabio Depaoli,182,Italy,73,76,RWB,Hellas Verona,3700000,2023.0,1,Right,3,Medium,Medium,73,53,70,72,69,57,8,10,5,6,13,1997,16,13,1170,13.0,2,0.15,66.7,0.54,1.54,1.0,44.2,3.23,1.31,1.23,0.31
235842,Andrea Pinamonti,188,Italy,75,80,ST,U.S. Sassuolo Calcio,8500000,2023.0,1,Right,3,Medium,Medium,74,77,53,71,27,72,14,10,15,7,11,1999,17,16,1305,14.5,3,0.0,63.4,0.14,0.34,1.45,30.4,0.34,0.76,1.17,0.76
235883,Ryan Sessegnon,178,England,75,83,LM,Tottenham Hotspur,12000000,2025.0,1,Left,4,High,Medium,82,65,72,77,68,66,6,11,7,8,7,2000,17,9,813,9.0,2,0.0,71.8,0.67,1.89,1.11,54.9,1.78,1.67,0.67,0.67
235888,Irvin Cardona,185,France,72,76,ST,Stade Brestois 29,3400000,2023.0,1,Right,3,High,High,71,73,66,72,26,62,9,11,6,13,13,1997,10,1,233,2.6,0,0.0,58.6,0.77,0.77,1.15,32.7,0.38,1.92,0.77,0.77
235889,Cengiz Ünder,173,Turkey,79,82,RW,Olympique de Marseille,24000000,2025.0,1,Left,4,Medium,Medium,78,77,75,80,38,52,9,13,7,9,8,1997,22,14,1246,13.8,1,0.22,72.3,0.87,0.43,0.58,54.6,3.41,1.09,1.38,0.8
236015,Morgan Gibbs-White,178,England,75,83,CAM,Nottingham Forest,12500000,2027.0,1,Right,4,Medium,Medium,76,70,73,76,57,66,7,7,14,15,11,2000,2,2,180,2.0,0,0.0,78.9,0.5,1.5,1.0,59.5,3.5,1.5,1.5,0.5
236245,Alberth Elis,183,Honduras,75,78,ST,FC Girondins de Bordeaux,7500000,2025.0,1,Right,4,High,Medium,91,72,65,75,31,77,9,7,6,10,9,1996,2,0,71,0.8,0,0.0,71.4,1.25,2.5,1.25,33.8,0.0,3.75,2.5,0.0
236308,Riccardo Marchizza,186,Italy,69,76,CB,U.S. Sassuolo Calcio,2700000,2025.0,1,Left,2,Medium,High,60,30,57,64,69,66,15,11,10,12,7,1998,4,1,107,1.2,0,0.83,71.2,0.0,2.5,1.67,50.0,3.33,0.83,0.0,0.0
236316,Yan Valery,180,France,71,79,RB,Angers SCO,4000000,2026.0,1,Right,3,High,High,69,52,60,69,69,72,12,14,7,11,14,1999,1,1,45,0.5,0,0.0,65.2,0.0,6.0,2.0,56.0,2.0,0.0,0.0,0.0
236368,Giulio Maggiore,184,Italy,77,81,CM,US Salernitana 1919,15000000,2026.0,1,Right,3,High,Medium,74,62,71,76,72,72,6,8,9,8,6,1998,10,9,653,7.3,0,0.0,76.3,1.1,0.55,0.82,59.7,3.84,1.51,1.23,0.0
236454,Souleyman Doumbia,175,Côte d'Ivoire,73,76,LWB,Angers SCO,3700000,2023.0,1,Left,3,High,Medium,85,43,62,71,67,69,10,13,11,12,14,1996,18,18,1479,16.4,0,0.0,80.5,1.16,1.59,0.85,58.2,2.01,1.34,0.98,0.12
236461,Jean-Philippe Mateta,192,France,76,79,ST,Crystal Palace,10000000,2026.0,1,Right,3,Medium,Medium,71,74,57,73,34,78,8,8,7,13,11,1997,18,4,511,5.7,1,0.0,70.5,0.35,2.11,3.51,31.9,0.53,1.75,0.88,1.05
236477,Alexis Claude-Maurice,175,France,74,77,CAM,Racing Club de Lens,5500000,2023.0,2,Right,4,Medium,Medium,80,71,72,79,69,69,11,13,15,14,15,1998,2,1,64,0.7,0,0.0,80.0,2.86,1.43,2.86,55.7,1.43,0.0,2.86,0.0
236480,Yves Bissouma,182,Mali,81,86,CDM,Tottenham Hotspur,34500000,2026.0,1,Right,4,High,Medium,72,68,75,79,80,77,12,8,8,12,8,1996,20,8,814,9.0,0,0.0,90.0,1.0,0.78,0.67,71.0,2.78,1.56,0.78,0.0
236496,Mattéo Guendouzi,185,France,80,86,CDM,Olympique de Marseille,33000000,2025.0,1,Right,4,Medium,High,73,66,79,77,77,80,6,13,6,13,11,1999,21,17,1462,16.2,1,0.19,87.1,0.99,0.62,1.17,61.9,5.0,1.17,1.67,0.25
236498,Sam Lammers,189,Netherlands,71,76,ST,Empoli,2800000,2023.0,1,Left,4,Medium,Medium,70,73,59,71,34,66,13,12,5,8,15,1997,6,6,481,5.3,0,0.19,72.4,0.57,0.75,2.45,33.8,0.57,1.32,2.08,0.19
236518,Arnaud Nordin,170,France,73,78,CAM,Montpellier Hérault SC,4600000,2025.0,1,Left,3,Medium,Medium,83,69,68,75,37,57,14,6,13,10,13,1998,20,14,1116,12.4,4,0.08,73.4,0.4,0.24,0.81,34.8,1.21,0.89,3.06,0.4
236532,Robin Koch,191,Germany,76,80,CB,Leeds United,9500000,2024.0,2,Right,2,Medium,High,62,38,60,64,77,73,9,6,15,8,6,1996,20,20,1752,19.5,0,0.0,76.1,1.49,3.85,2.56,57.2,3.95,1.23,0.56,0.05
236556,Martin Hongla,181,Cameroon,72,78,CAM,Hellas Verona,3700000,2026.0,1,Right,4,Medium,Medium,79,69,69,75,66,77,14,9,5,8,13,1998,9,6,523,5.8,0,0.0,78.3,1.03,1.55,0.86,44.5,4.14,1.9,0.69,0.34
236593,Calvin Stengs,187,Netherlands,71,78,CAM,Royal Antwerp FC,3800000,2023.0,2,Left,4,Medium,Low,74,65,70,73,33,56,14,11,7,5,10,1998,4,3,212,2.4,0,0.0,82.0,0.0,0.0,0.42,49.6,1.25,2.08,2.5,0.42
236600,Japhet Tanganga,180,England,74,82,CB,Tottenham Hotspur,9000000,2025.0,1,Right,2,Medium,High,75,33,62,71,75,80,11,9,12,7,14,1999,2,2,141,1.6,0,0.0,89.7,1.25,3.75,3.13,63.8,3.13,1.88,1.88,0.0
236610,Moise Kean,182,Italy,78,86,ST,Juventus,32000000,2023.0,2,Right,3,High,Medium,85,76,57,77,40,75,13,8,10,7,9,2000,19,8,725,8.1,4,0.0,72.4,0.49,0.25,0.49,29.8,0.25,1.11,1.48,1.23
236613,Lennart Grill,192,Germany,69,73,GK,1. FC Union Berlin,1600000,2023.0,1,Right,1,Medium,Medium,72,64,61,73,40,65,72,64,61,65,73,1999,4,4,360,4.0,0,0.0,69.9,0.0,0.0,0.5,45.0,11.5,0.0,0.0,0.0
236624,Aymen Barkok,189,Morocco,72,78,CAM,1. FSV Mainz 05,3700000,2025.0,1,Right,4,High,Medium,76,65,68,78,55,65,7,12,13,8,13,1998,11,2,307,3.4,0,0.29,69.0,0.88,1.18,3.24,51.8,1.47,3.53,0.29,0.29
236636,Anthony Caci,185,France,75,80,LWB,1. FSV Mainz 05,7500000,2026.0,1,Right,3,Medium,Medium,69,52,68,67,75,72,11,9,12,7,8,1997,17,11,1059,11.8,1,0.08,73.7,2.8,2.29,0.93,63.6,7.97,0.59,0.34,0.17
236703,David Raum,180,Germany,81,85,LWB,RB Leipzig,34500000,2027.0,1,Left,3,High,Medium,87,59,77,78,71,77,11,8,14,12,6,1998,19,14,1183,13.1,0,0.08,73.4,1.07,1.37,0.84,68.8,3.82,1.22,0.99,0.15
236723,Fodé Ballo-Touré,182,Senegal,72,76,LWB,AC Milan,3000000,2025.0,1,Left,3,High,Medium,85,51,67,71,67,72,14,14,7,11,8,1997,3,2,196,2.2,1,0.0,87.3,0.45,0.45,1.36,66.4,4.09,0.91,1.36,0.45
236772,Dominik Szoboszlai,186,Hungary,79,87,CAM,RB Leipzig,39500000,2026.0,1,Right,4,Medium,Low,77,79,81,80,34,64,10,10,13,10,6,2000,18,16,1353,15.0,3,0.53,79.6,0.73,1.33,0.27,67.0,5.07,1.07,1.33,0.93
236786,Martin Terrier,184,France,81,84,ST,Stade Rennais FC,34000000,2025.0,2,Right,3,High,Medium,85,81,75,78,36,70,12,5,13,5,8,1997,16,16,1319,14.7,9,0.27,74.1,0.95,0.41,4.29,53.2,2.59,0.82,1.63,1.84
236791,Antonín Barák,190,Czech Republic,81,82,CAM,Fiorentina,30000000,2023.0,1,Left,4,High,Medium,74,79,80,81,65,75,14,15,10,12,11,1994,1,0,25,0.3,0,0.0,78.6,0.0,0.0,0.0,53.3,0.0,0.0,0.0,0.0
236804,Facundo Medina,184,Argentina,76,79,CB,Racing Club de Lens,9000000,2024.0,1,Left,2,Medium,Medium,73,33,60,69,76,76,13,5,12,13,13,1999,20,20,1700,18.9,1,0.11,90.1,0.95,2.22,0.95,92.2,5.82,1.27,0.63,0.11
236822,Gabriel Gudmundsson,180,Sweden,74,82,LB,LOSC Lille,9000000,2026.0,1,Left,3,High,Low,86,64,67,73,67,70,12,10,7,6,8,1999,5,1,109,1.2,0,0.0,70.7,1.67,0.0,0.83,45.0,2.5,1.67,3.33,0.0
236838,Youssef Maleh,177,Morocco,74,80,CM,Fiorentina,6500000,2025.0,1,Left,3,Medium,High,69,67,74,76,66,67,6,15,6,5,6,1998,7,4,297,3.3,0,0.0,81.9,0.3,0.91,0.91,45.5,2.12,2.42,0.91,0.0
236898,Michel Aebischer,183,Switzerland,75,78,CM,Bologna,7500000,2026.0,1,Right,3,Medium,High,71,65,75,75,65,74,10,9,15,9,15,1997,18,8,775,8.6,1,0.0,81.9,0.35,0.7,0.58,47.2,2.33,1.16,1.63,0.23
236920,Justin Kluivert,172,Netherlands,76,81,CAM,Valencia CF,11500000,2023.0,1,Right,4,High,Medium,88,73,69,79,36,62,5,6,14,7,12,1999,15,6,698,7.8,3,0.0,70.5,0.51,0.51,0.64,39.2,1.92,1.41,1.28,1.03
236935,Hannes Wolf,179,Austria,72,79,CAM,Borussia Mönchengladbach,4700000,2024.0,1,Left,3,Medium,Medium,76,68,67,76,36,65,13,10,13,6,8,1999,8,0,100,1.1,1,0.91,73.3,0.0,4.55,0.91,59.1,0.91,1.82,3.64,0.91
236987,Boubacar Kamara,184,France,80,86,CDM,Aston Villa,31000000,2027.0,2,Right,3,Medium,High,70,54,71,73,80,79,8,12,8,6,11,1999,15,14,1195,13.3,0,0.08,84.1,0.83,1.35,1.43,64.1,4.14,1.58,1.43,0.08
236988,Eddie Nketiah,180,England,73,80,ST,Arsenal,6000000,2027.0,1,Right,3,High,Medium,81,71,55,75,24,61,12,10,11,9,5,1999,19,7,781,8.7,4,0.0,81.8,0.11,0.69,0.8,36.0,0.69,2.53,1.95,1.49
237161,Sean Longstaff,180,England,74,80,CM,Newcastle United,6500000,2025.0,1,Right,2,Medium,Medium,61,65,72,72,68,67,6,8,13,14,12,1997,22,18,1685,18.7,1,0.16,78.7,0.64,0.96,0.91,52.0,3.16,1.02,1.34,0.32
237184,Keidi Bare,174,Albania,76,81,CDM,RCD Espanyol de Barcelona,10500000,2024.0,1,Right,3,Medium,Medium,75,60,68,74,73,78,13,12,11,11,13,1997,11,3,330,3.7,0,0.0,83.3,2.97,1.35,1.08,57.3,4.59,2.43,1.89,0.54
237221,Juan Foyth,187,Argentina,79,84,CB,Villarreal CF,24500000,2026.0,1,Right,3,Medium,High,72,46,69,72,80,77,8,15,7,14,9,1998,9,7,631,7.0,1,0.0,87.3,1.29,3.14,0.86,70.0,4.14,1.71,0.57,0.29
237238,Scott McTominay,193,Scotland,80,83,CDM,Manchester United,25000000,2025.0,2,Right,3,Medium,High,63,74,74,75,78,85,9,6,6,10,11,1996,15,7,753,8.4,0,0.0,80.9,1.07,4.05,2.38,46.1,1.9,2.26,0.6,0.36
237329,Joe Willock,179,England,75,84,CAM,Newcastle United,12500000,2026.0,1,Right,3,High,High,76,72,69,77,67,70,11,6,12,8,9,1999,22,20,1599,17.8,2,0.11,80.9,0.73,0.67,0.62,48.2,2.13,1.4,0.67,0.51
237335,Grigoris Kastanos,179,Cyprus,70,75,CAM,US Salernitana 1919,2400000,2026.0,1,Left,3,Medium,Medium,68,64,67,73,28,60,8,6,7,8,7,1998,12,2,306,3.4,0,0.0,70.7,0.59,0.29,1.76,54.1,1.76,2.65,2.94,0.88
237383,Alessandro Bastoni,190,Italy,84,90,CB,Inter,60500000,2024.0,1,Left,2,Medium,High,73,35,69,71,86,82,11,5,9,11,12,1999,17,15,1267,14.1,0,0.14,83.5,1.21,1.99,1.99,77.7,8.16,0.85,0.85,0.21
237540,Philipp Förster,188,Germany,72,72,CAM,VfL Bochum 1848,2500000,2024.0,1,Left,3,High,High,64,68,71,71,61,78,8,8,6,6,6,1995,17,11,867,9.6,2,0.52,72.9,0.31,0.42,0.63,46.7,2.6,1.88,0.94,0.52
237560,Moussa Djenepo,177,Mali,74,78,RM,Southampton,6000000,2023.0,1,Right,3,High,Medium,79,66,67,79,36,65,12,9,9,14,10,1998,12,6,578,6.4,0,0.16,73.7,1.72,0.94,0.47,47.5,1.25,0.94,2.34,0.31
237629,Arne Maier,186,Germany,76,82,CM,FC Augsburg,12000000,2025.0,1,Right,3,Medium,Medium,70,61,73,75,69,72,14,10,10,8,7,1999,16,11,923,10.3,1,0.0,68.7,0.58,0.78,0.49,43.3,2.23,0.97,0.68,0.29
237631,Lebo Mothiba,182,South Africa,70,73,ST,RC Strasbourg Alsace,2100000,2024.0,2,Right,3,High,Medium,66,71,60,69,27,65,14,14,11,7,10,1996,12,1,263,2.9,2,0.0,70.7,0.0,1.38,1.38,32.1,0.0,2.07,1.38,0.69
237640,Nedim Bajrami,179,Albania,76,85,CAM,Empoli,16500000,2024.0,1,Right,3,Medium,Medium,76,68,73,77,59,66,14,6,10,7,9,1999,19,8,941,10.5,1,0.1,74.7,0.67,0.38,0.19,43.5,1.9,0.57,0.57,0.67
